project_id,task_id,user_id,timeint,info
5519,18-119342-122913,3NxnhKpWaoMnhdjCt160XSMOsXu2,1490934861529,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10870361328125 11.133939636622728 0,-16.107330322265625 11.133939636622728 0,-16.107330322265625 11.132592189954721 0,-16.10870361328125 11.132592189954721 0,-16.10870361328125 11.133939636622728 0))""}"
5519,18-119342-122913,f798Y1Dz2TQrYY5AkeFkKqTuL9F3,1491110706673,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10870361328125 11.133939636622728 0,-16.107330322265625 11.133939636622728 0,-16.107330322265625 11.132592189954721 0,-16.10870361328125 11.132592189954721 0,-16.10870361328125 11.133939636622728 0))""}"
5519,18-119342-122913,JGIW3Qf3t2el3qFdpuSNngIJ3Ai2,1491064567954,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10870361328125 11.133939636622728 0,-16.107330322265625 11.133939636622728 0,-16.107330322265625 11.132592189954721 0,-16.10870361328125 11.132592189954721 0,-16.10870361328125 11.133939636622728 0))""}"
5519,18-119342-122913,Mm9bE842sVSB5wOyBmlKh46XHeq2,1491000547975,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10870361328125 11.133939636622728 0,-16.107330322265625 11.133939636622728 0,-16.107330322265625 11.132592189954721 0,-16.10870361328125 11.132592189954721 0,-16.10870361328125 11.133939636622728 0))""}"
5519,18-119342-122913,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1491064752137,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10870361328125 11.133939636622728 0,-16.107330322265625 11.133939636622728 0,-16.107330322265625 11.132592189954721 0,-16.10870361328125 11.132592189954721 0,-16.10870361328125 11.133939636622728 0))""}"
5519,18-119342-122914,3NxnhKpWaoMnhdjCt160XSMOsXu2,1490934549564,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10870361328125 11.132592189954721 0,-16.107330322265625 11.132592189954721 0,-16.107330322265625 11.131244737050935 0,-16.10870361328125 11.131244737050935 0,-16.10870361328125 11.132592189954721 0))""}"
5519,18-119342-122914,AlxhzewedyN4yuEdCLKglvlMciv2,1490977626276,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10870361328125 11.132592189954721 0,-16.107330322265625 11.132592189954721 0,-16.107330322265625 11.131244737050935 0,-16.10870361328125 11.131244737050935 0,-16.10870361328125 11.132592189954721 0))""}"
5519,18-119342-122914,Mm9bE842sVSB5wOyBmlKh46XHeq2,1490999856749,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10870361328125 11.132592189954721 0,-16.107330322265625 11.132592189954721 0,-16.107330322265625 11.131244737050935 0,-16.10870361328125 11.131244737050935 0,-16.10870361328125 11.132592189954721 0))""}"
5519,18-119342-122914,oQSkQfQao3MdS0YeVh4vEH78gZx1,1491081750025,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10870361328125 11.132592189954721 0,-16.107330322265625 11.132592189954721 0,-16.107330322265625 11.131244737050935 0,-16.10870361328125 11.131244737050935 0,-16.10870361328125 11.132592189954721 0))""}"
5519,18-119342-122914,rJIbFFPdP0SuGmWpCgMK2Rzo6iR2,1490910308518,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10870361328125 11.132592189954721 0,-16.107330322265625 11.132592189954721 0,-16.107330322265625 11.131244737050935 0,-16.10870361328125 11.131244737050935 0,-16.10870361328125 11.132592189954721 0))""}"
5519,18-119342-122914,sQ0uhB6CyJap6Ia1MlNOowHB5sy2,1491100798313,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10870361328125 11.132592189954721 0,-16.107330322265625 11.132592189954721 0,-16.107330322265625 11.131244737050935 0,-16.10870361328125 11.131244737050935 0,-16.10870361328125 11.132592189954721 0))""}"
5519,18-119342-122914,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061804217,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10870361328125 11.132592189954721 0,-16.107330322265625 11.132592189954721 0,-16.107330322265625 11.131244737050935 0,-16.10870361328125 11.131244737050935 0,-16.10870361328125 11.132592189954721 0))""}"
5519,18-119342-122914,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1490999936254,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10870361328125 11.132592189954721 0,-16.107330322265625 11.132592189954721 0,-16.107330322265625 11.131244737050935 0,-16.10870361328125 11.131244737050935 0,-16.10870361328125 11.132592189954721 0))""}"
5519,18-119342-122915,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061804216,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10870361328125 11.131244737050935 0,-16.107330322265625 11.131244737050935 0,-16.107330322265625 11.129897277912121 0,-16.10870361328125 11.129897277912121 0,-16.10870361328125 11.131244737050935 0))""}"
5519,18-119424-122914,l62mvI0I4Bet4tLO19HMEFp6WWy2,1490979414287,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-15.99609375 11.132592189954721 0,-15.994720458984375 11.132592189954721 0,-15.994720458984375 11.131244737050935 0,-15.99609375 11.131244737050935 0,-15.99609375 11.132592189954721 0))""}"
5519,18-119342-122923,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032670543,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.10870361328125 11.120464889418983 0,-16.107330322265625 11.120464889418983 0,-16.107330322265625 11.119117380425507 0,-16.10870361328125 11.119117380425507 0,-16.10870361328125 11.120464889418983 0))""}"
5519,18-119342-122924,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032670544,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.10870361328125 11.119117380425507 0,-16.107330322265625 11.119117380425507 0,-16.107330322265625 11.117769865203442 0,-16.10870361328125 11.117769865203442 0,-16.10870361328125 11.119117380425507 0))""}"
5519,18-119342-122925,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032670544,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.10870361328125 11.117769865203442 0,-16.107330322265625 11.117769865203442 0,-16.107330322265625 11.116422343753484 0,-16.10870361328125 11.116422343753484 0,-16.10870361328125 11.117769865203442 0))""}"
5519,18-119342-122966,6XOqWS9281gyESEjP4uSoHSKeUj2,1491028000843,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10870361328125 11.062516387113732 0,-16.107330322265625 11.062516387113732 0,-16.107330322265625 11.061168610937457 0,-16.10870361328125 11.061168610937457 0,-16.10870361328125 11.062516387113732 0))""}"
5519,18-119342-122979,u5zkGkUAQGMMzLpyiXEYpwMP4F62,1490959091228,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10870361328125 11.044994813600681 0,-16.107330322265625 11.044994813600681 0,-16.107330322265625 11.043646956909242 0,-16.10870361328125 11.043646956909242 0,-16.10870361328125 11.044994813600681 0))""}"
5519,18-119343-122890,XLmNqyEK77etEtdqQ5oXJfgXN3S2,1491006366011,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.164929187266679 0,-16.10595703125 11.164929187266679 0,-16.10595703125 11.16358188421907 0,-16.107330322265625 11.16358188421907 0,-16.107330322265625 11.164929187266679 0))""}"
5519,18-119343-122891,XLmNqyEK77etEtdqQ5oXJfgXN3S2,1491006366012,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.16358188421907 0,-16.10595703125 11.16358188421907 0,-16.10595703125 11.162234574919239 0,-16.107330322265625 11.162234574919239 0,-16.107330322265625 11.16358188421907 0))""}"
5519,18-119343-122892,XLmNqyEK77etEtdqQ5oXJfgXN3S2,1491006366013,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.107330322265625 11.162234574919239 0,-16.10595703125 11.162234574919239 0,-16.10595703125 11.160887259367883 0,-16.107330322265625 11.160887259367883 0,-16.107330322265625 11.162234574919239 0))""}"
5519,18-119343-122909,byLDr1LCkNemsIjSOeaUEix3cfm1,1491067428304,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.107330322265625 11.139329360922687 0,-16.10595703125 11.139329360922687 0,-16.10595703125 11.137981939204934 0,-16.107330322265625 11.137981939204934 0,-16.107330322265625 11.139329360922687 0))""}"
5519,18-119343-122910,byLDr1LCkNemsIjSOeaUEix3cfm1,1491067428429,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.107330322265625 11.137981939204934 0,-16.10595703125 11.137981939204934 0,-16.10595703125 11.136634511248545 0,-16.107330322265625 11.136634511248545 0,-16.107330322265625 11.137981939204934 0))""}"
5519,18-119343-122913,Mm9bE842sVSB5wOyBmlKh46XHeq2,1491000547970,"{""device"" : """", ""item"" : """", ""result"" : 0, ""wkt"" : ""POLYGON ((-16.107330322265625 11.133939636622728 0,-16.10595703125 11.133939636622728 0,-16.10595703125 11.132592189954721 0,-16.107330322265625 11.132592189954721 0,-16.107330322265625 11.133939636622728 0))""}"
5519,18-119343-122914,3NxnhKpWaoMnhdjCt160XSMOsXu2,1490934549565,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.107330322265625 11.132592189954721 0,-16.10595703125 11.132592189954721 0,-16.10595703125 11.131244737050935 0,-16.107330322265625 11.131244737050935 0,-16.107330322265625 11.132592189954721 0))""}"
5519,18-119343-122914,oQSkQfQao3MdS0YeVh4vEH78gZx1,1491081750026,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.132592189954721 0,-16.10595703125 11.132592189954721 0,-16.10595703125 11.131244737050935 0,-16.107330322265625 11.131244737050935 0,-16.107330322265625 11.132592189954721 0))""}"
5519,18-119343-122914,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061804208,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.132592189954721 0,-16.10595703125 11.132592189954721 0,-16.10595703125 11.131244737050935 0,-16.107330322265625 11.131244737050935 0,-16.107330322265625 11.132592189954721 0))""}"
5519,18-119343-122914,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1490999936255,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.107330322265625 11.132592189954721 0,-16.10595703125 11.132592189954721 0,-16.10595703125 11.131244737050935 0,-16.107330322265625 11.131244737050935 0,-16.107330322265625 11.132592189954721 0))""}"
5519,18-119343-122915,sQ0uhB6CyJap6Ia1MlNOowHB5sy2,1491100798286,"{""device"" : """", ""item"" : """", ""result"" : 0, ""wkt"" : ""POLYGON ((-16.107330322265625 11.131244737050935 0,-16.10595703125 11.131244737050935 0,-16.10595703125 11.129897277912121 0,-16.107330322265625 11.129897277912121 0,-16.107330322265625 11.131244737050935 0))""}"
5519,18-119343-122915,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061804136,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.131244737050935 0,-16.10595703125 11.131244737050935 0,-16.10595703125 11.129897277912121 0,-16.107330322265625 11.129897277912121 0,-16.107330322265625 11.131244737050935 0))""}"
5519,18-119343-122917,5XtlHollCJaMwrlPPty8TvKhmuM2,1491100532879,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.128549812538949 0,-16.10595703125 11.128549812538949 0,-16.10595703125 11.127202340932172 0,-16.107330322265625 11.127202340932172 0,-16.107330322265625 11.128549812538949 0))""}"
5519,18-119343-122917,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061697673,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.128549812538949 0,-16.10595703125 11.128549812538949 0,-16.10595703125 11.127202340932172 0,-16.107330322265625 11.127202340932172 0,-16.107330322265625 11.128549812538949 0))""}"
5519,18-119343-122918,5XtlHollCJaMwrlPPty8TvKhmuM2,1491100532877,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.127202340932172 0,-16.10595703125 11.127202340932172 0,-16.10595703125 11.125854863092471 0,-16.107330322265625 11.125854863092471 0,-16.107330322265625 11.127202340932172 0))""}"
5519,18-119343-122918,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061697672,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.127202340932172 0,-16.10595703125 11.127202340932172 0,-16.10595703125 11.125854863092471 0,-16.107330322265625 11.125854863092471 0,-16.107330322265625 11.127202340932172 0))""}"
5519,18-119343-122923,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032670545,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.107330322265625 11.120464889418983 0,-16.10595703125 11.120464889418983 0,-16.10595703125 11.119117380425507 0,-16.107330322265625 11.119117380425507 0,-16.107330322265625 11.120464889418983 0))""}"
5519,18-119343-122924,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032670547,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.107330322265625 11.119117380425507 0,-16.10595703125 11.119117380425507 0,-16.10595703125 11.117769865203442 0,-16.107330322265625 11.117769865203442 0,-16.107330322265625 11.119117380425507 0))""}"
5519,18-119343-122925,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032670546,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.107330322265625 11.117769865203442 0,-16.10595703125 11.117769865203442 0,-16.10595703125 11.116422343753484 0,-16.107330322265625 11.116422343753484 0,-16.107330322265625 11.117769865203442 0))""}"
5519,18-119343-122974,u5zkGkUAQGMMzLpyiXEYpwMP4F62,1490958605235,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.107330322265625 11.051734004205969 0,-16.10595703125 11.051734004205969 0,-16.10595703125 11.050386178467548 0,-16.107330322265625 11.050386178467548 0,-16.107330322265625 11.051734004205969 0))""}"
5519,18-119344-122887,Dv81Z5CPQvYrLdbA2ahRyTcjN7N2,1491007321780,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.168971058888843 0,-16.104583740234375 11.168971058888843 0,-16.104583740234375 11.167623774602276 0,-16.10595703125 11.167623774602276 0,-16.10595703125 11.168971058888843 0))""}"
5519,18-119344-122887,ypJBmFlddOPmm32nA08qZUl1xop1,1491084111968,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.168971058888843 0,-16.104583740234375 11.168971058888843 0,-16.104583740234375 11.167623774602276 0,-16.10595703125 11.167623774602276 0,-16.10595703125 11.168971058888843 0))""}"
5519,18-119344-122889,Dv81Z5CPQvYrLdbA2ahRyTcjN7N2,1491007321779,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.166276484061299 0,-16.104583740234375 11.166276484061299 0,-16.104583740234375 11.164929187266679 0,-16.10595703125 11.164929187266679 0,-16.10595703125 11.166276484061299 0))""}"
5519,18-119344-122889,Nw2WeRMF35YSrRA6vZPibKnswWz1,1490946341086,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.166276484061299 0,-16.104583740234375 11.166276484061299 0,-16.104583740234375 11.164929187266679 0,-16.10595703125 11.164929187266679 0,-16.10595703125 11.166276484061299 0))""}"
5519,18-119344-122890,3NxnhKpWaoMnhdjCt160XSMOsXu2,1490928994794,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.164929187266679 0,-16.104583740234375 11.164929187266679 0,-16.104583740234375 11.16358188421907 0,-16.10595703125 11.16358188421907 0,-16.10595703125 11.164929187266679 0))""}"
5519,18-119344-122890,qxd3oO8SjMgmYSsP9fItebGsAmj1,1491066604253,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.164929187266679 0,-16.104583740234375 11.164929187266679 0,-16.104583740234375 11.16358188421907 0,-16.10595703125 11.16358188421907 0,-16.10595703125 11.164929187266679 0))""}"
5519,18-119344-122890,XJCiyF62KCYXucvyOpJtPPZm9VB3,1491066162278,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.164929187266679 0,-16.104583740234375 11.164929187266679 0,-16.104583740234375 11.16358188421907 0,-16.10595703125 11.16358188421907 0,-16.10595703125 11.164929187266679 0))""}"
5519,18-119344-122890,XLmNqyEK77etEtdqQ5oXJfgXN3S2,1491006366010,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.164929187266679 0,-16.104583740234375 11.164929187266679 0,-16.104583740234375 11.16358188421907 0,-16.10595703125 11.16358188421907 0,-16.10595703125 11.164929187266679 0))""}"
5519,18-119344-122891,XLmNqyEK77etEtdqQ5oXJfgXN3S2,1491006366009,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.16358188421907 0,-16.104583740234375 11.16358188421907 0,-16.104583740234375 11.162234574919239 0,-16.10595703125 11.162234574919239 0,-16.10595703125 11.16358188421907 0))""}"
5519,18-119344-122900,qxd3oO8SjMgmYSsP9fItebGsAmj1,1491065394027,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.151455875525713 0,-16.104583740234375 11.151455875525713 0,-16.104583740234375 11.150108509987902 0,-16.10595703125 11.150108509987902 0,-16.10595703125 11.151455875525713 0))""}"
5519,18-119344-122902,ySPoV5oeuiY2hZtIhx4ANeuYxY32,1491035709508,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.148761138205018 0,-16.104583740234375 11.148761138205018 0,-16.104583740234375 11.14741376017777 0,-16.10595703125 11.14741376017777 0,-16.10595703125 11.148761138205018 0))""}"
5519,18-119344-122912,Mm9bE842sVSB5wOyBmlKh46XHeq2,1491000547974,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.135287077054244 0,-16.104583740234375 11.135287077054244 0,-16.104583740234375 11.133939636622728 0,-16.10595703125 11.133939636622728 0,-16.10595703125 11.135287077054244 0))""}"
5519,18-119344-122912,w00RDwRwF1M3mdaGB4tjAzoQOsn2,1490913314903,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.135287077054244 0,-16.104583740234375 11.135287077054244 0,-16.104583740234375 11.133939636622728 0,-16.10595703125 11.133939636622728 0,-16.10595703125 11.135287077054244 0))""}"
5519,18-119344-122912,y6LbPTJa0qe3oq7k1a5u0LLRSDl1,1491033778989,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.135287077054244 0,-16.104583740234375 11.135287077054244 0,-16.104583740234375 11.133939636622728 0,-16.10595703125 11.133939636622728 0,-16.10595703125 11.135287077054244 0))""}"
5519,18-119344-122913,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1491064752138,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.133939636622728 0,-16.104583740234375 11.133939636622728 0,-16.104583740234375 11.132592189954721 0,-16.10595703125 11.132592189954721 0,-16.10595703125 11.133939636622728 0))""}"
5519,18-119344-122914,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061804218,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.132592189954721 0,-16.104583740234375 11.132592189954721 0,-16.104583740234375 11.131244737050935 0,-16.10595703125 11.131244737050935 0,-16.10595703125 11.132592189954721 0))""}"
5519,18-119344-122915,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061804217,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.131244737050935 0,-16.104583740234375 11.131244737050935 0,-16.104583740234375 11.129897277912121 0,-16.10595703125 11.129897277912121 0,-16.10595703125 11.131244737050935 0))""}"
5519,18-119344-122917,5XtlHollCJaMwrlPPty8TvKhmuM2,1491100532881,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.128549812538949 0,-16.104583740234375 11.128549812538949 0,-16.104583740234375 11.127202340932172 0,-16.10595703125 11.127202340932172 0,-16.10595703125 11.128549812538949 0))""}"
5519,18-119344-122917,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061697725,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.128549812538949 0,-16.104583740234375 11.128549812538949 0,-16.104583740234375 11.127202340932172 0,-16.10595703125 11.127202340932172 0,-16.10595703125 11.128549812538949 0))""}"
5519,18-119344-122918,tXuhTjJeyIg5zUBaLHraHI2VOGq1,1491061697760,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.127202340932172 0,-16.104583740234375 11.127202340932172 0,-16.104583740234375 11.125854863092471 0,-16.10595703125 11.125854863092471 0,-16.10595703125 11.127202340932172 0))""}"
5519,18-119344-122923,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032670547,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.10595703125 11.120464889418983 0,-16.104583740234375 11.120464889418983 0,-16.104583740234375 11.119117380425507 0,-16.10595703125 11.119117380425507 0,-16.10595703125 11.120464889418983 0))""}"
5519,18-119344-122924,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032670548,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.10595703125 11.119117380425507 0,-16.104583740234375 11.119117380425507 0,-16.104583740234375 11.117769865203442 0,-16.10595703125 11.117769865203442 0,-16.10595703125 11.119117380425507 0))""}"
5519,18-119344-122925,TmSrf4dJ4nVRqoQYTI2S4nKFgjH3,1491032670662,"{""device"" : """", ""item"" : """", ""result"" : 3, ""wkt"" : ""POLYGON ((-16.10595703125 11.117769865203442 0,-16.104583740234375 11.117769865203442 0,-16.104583740234375 11.116422343753484 0,-16.10595703125 11.116422343753484 0,-16.10595703125 11.117769865203442 0))""}"
5519,18-119344-122988,j6vF2ZQp2Cfl0haucELNowJIBb82,1490992046418,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.032863880653736 0,-16.104583740234375 11.032863880653736 0,-16.104583740234375 11.031515968292055 0,-16.10595703125 11.031515968292055 0,-16.10595703125 11.032863880653736 0))""}"
5519,18-119344-122989,ySPoV5oeuiY2hZtIhx4ANeuYxY32,1491037843558,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.10595703125 11.031515968292055 0,-16.104583740234375 11.031515968292055 0,-16.104583740234375 11.030168049748383 0,-16.10595703125 11.030168049748383 0,-16.10595703125 11.031515968292055 0))""}"
5519,18-119345-122873,qxd3oO8SjMgmYSsP9fItebGsAmj1,1491066948941,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.104583740234375 11.187832381788965 0,-16.10321044921875 11.187832381788965 0,-16.10321044921875 11.186485185139034 0,-16.104583740234375 11.186485185139034 0,-16.104583740234375 11.187832381788965 0))""}"
5519,18-119345-122886,3NxnhKpWaoMnhdjCt160XSMOsXu2,1490929664430,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.104583740234375 11.170318336920317 0,-16.10321044921875 11.170318336920317 0,-16.10321044921875 11.168971058888843 0,-16.104583740234375 11.168971058888843 0,-16.104583740234375 11.170318336920317 0))""}"
5519,18-119345-122886,A33Inwdttxg1Jr2EKwOS6JOHaCK2,1490983547613,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.104583740234375 11.170318336920317 0,-16.10321044921875 11.170318336920317 0,-16.10321044921875 11.168971058888843 0,-16.104583740234375 11.168971058888843 0,-16.104583740234375 11.170318336920317 0))""}"
5519,18-119345-122886,HvyPGfe4W8TaufP54TFOuTcovRJ2,1491119248652,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.104583740234375 11.170318336920317 0,-16.10321044921875 11.170318336920317 0,-16.10321044921875 11.168971058888843 0,-16.104583740234375 11.168971058888843 0,-16.104583740234375 11.170318336920317 0))""}"
5519,18-119345-122886,Nw2WeRMF35YSrRA6vZPibKnswWz1,1490946202877,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.104583740234375 11.170318336920317 0,-16.10321044921875 11.170318336920317 0,-16.10321044921875 11.168971058888843 0,-16.104583740234375 11.168971058888843 0,-16.104583740234375 11.170318336920317 0))""}"
5519,18-119345-122886,W0xd2iCyaCYANp1b1kyi7Or6Jeq2,1491013523889,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.104583740234375 11.170318336920317 0,-16.10321044921875 11.170318336920317 0,-16.10321044921875 11.168971058888843 0,-16.104583740234375 11.168971058888843 0,-16.104583740234375 11.170318336920317 0))""}"
5519,18-119345-122886,XJCiyF62KCYXucvyOpJtPPZm9VB3,1491066551242,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.104583740234375 11.170318336920317 0,-16.10321044921875 11.170318336920317 0,-16.10321044921875 11.168971058888843 0,-16.104583740234375 11.168971058888843 0,-16.104583740234375 11.170318336920317 0))""}"
5519,18-119345-122886,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1491066741554,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.104583740234375 11.170318336920317 0,-16.10321044921875 11.170318336920317 0,-16.10321044921875 11.168971058888843 0,-16.104583740234375 11.168971058888843 0,-16.104583740234375 11.170318336920317 0))""}"
5519,18-119345-122887,Dv81Z5CPQvYrLdbA2ahRyTcjN7N2,1491007321785,"{""device"" : """", ""item"" : """", ""result"" : 2, ""wkt"" : ""POLYGON ((-16.104583740234375 11.168971058888843 0,-16.10321044921875 11.168971058888843 0,-16.10321044921875 11.167623774602276 0,-16.104583740234375 11.167623774602276 0,-16.104583740234375 11.168971058888843 0))""}"
5519,18-119345-122887,ZOUjtZBzAGNV8bu04uNjOaDX5vY2,1491084700902,"{""device"" : """", ""item"" : """", ""result"" : 1, ""wkt"" : ""POLYGON ((-16.104583740234375 11.168971058888843 0,-16.10321044921875 11.168971058888843 0,-16.10321044921875 11.167623774602276 0,-16.104583740234375 11.167623774602276 0,-16.104583740234375 11.168971058888843 0))""}"
